method,method_label,dataset,scenario,seed,fold,split_signature,best_val_auc,n_test_positive,accuracy,auc,aupr,f1,threshold
arnoldi_s1,ArnoldiGCL + S1,biosnap,cold_protein,4198936517,1,db37bd811ed02491ea414044eaae7af593fb30c6d1b44fcfce78e2e99a64654e,0.8297952008928572,3019,0.8925592459875334,0.789408313978347,0.47459524824786303,0.45791552719538137,0.35607970955028934
arnoldi_s1,ArnoldiGCL + S1,biosnap,cold_protein,4198936517,2,008d3a0994db69d5f54c4588ac93f4b42f976f4d22fbd4d859719ba070434feb,0.8506361555506854,2727,0.9292262559589293,0.826863823162661,0.5271483142383444,0.5052435329759962,0.49527375198798634
arnoldi_s1,ArnoldiGCL + S1,biosnap,cold_protein,4198936517,3,2b4e4783de0d8059207c5a62c7dbf0be095bbdf34bc85fea34551d9ed48f64c4,0.7819109709640886,2534,0.8975389251632345,0.8207028609801724,0.48940408544892233,0.4844765342960289,0.30453038192775145
arnoldi_s1,ArnoldiGCL + S1,biosnap,cold_protein,4198936517,4,060b1660c869c9a5900c2bdf4a60648e17462fa3743731198ea2f6c924b2c98c,0.8062625386223901,2453,0.9148723270207167,0.8000227680308262,0.47201645449411844,0.46890173410404623,0.4611255790272804
arnoldi_s1,ArnoldiGCL + S1,biosnap,cold_protein,983997847,0,590177958a695186bda43d57061d2dd194cac2a926bfc568d7e9cbd20a0946d7,0.8317330489110265,2614,0.9095777978716004,0.806833261720042,0.49068879199353665,0.47665056360708535,0.34979527422418333
arnoldi_s1,ArnoldiGCL + S1,biosnap,cold_protein,983997847,1,832f3a6629cf6f280cc79aecaad2047b5b96d712c30e3d0178757df16e2073f4,0.8036343886937792,3068,0.9244399668128481,0.8119807239724013,0.5115924628129791,0.5107444359171144,0.49489686386634224
arnoldi_s1,ArnoldiGCL + S1,biosnap,cold_protein,983997847,2,220d15cc845679126f23b0d8e09c11a2944998d03393e7bdfaf23bdf7bbe6f7c,0.8215614508335112,2953,0.9193116399347351,0.8114222491685693,0.46511837250113186,0.490969120217518,0.5389826491760877
arnoldi_s1,ArnoldiGCL + S1,biosnap,cold_protein,983997847,3,c07811eaf01be5606d069d70d312ec46bd0136fb0cfcf0d26d09dad667c9c6cc,0.8354054748080706,2258,0.9157742169256784,0.8067869502079409,0.4886650031831789,0.4780439121756487,0.33176452362374087
arnoldi_s1,ArnoldiGCL + S1,biosnap,cold_protein,983997847,4,be3028af004ff4ad7fc880847e5721202254729b24a883654424bcb59362c142,0.7722115907504316,2937,0.8968644566193085,0.8149581687576201,0.4531251103440232,0.45573342045083304,0.4362569873218667
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,1941488137,0,ad307479fdfca1bc80726097c9633b89a766f0c052aa390ebf328171c21c20ea,0.9337651115565597,2766,0.9551370538355354,0.9379776260019271,0.8013711112505394,0.7432762836185819,0.8954463572943046
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,1941488137,1,6fa5158ba6cde08eb257cca347f872d440be4063e1353c8862c0835e91c2b47b,0.9387117857878611,2766,0.9521790573851311,0.9276107942796763,0.7849831486897766,0.7268631499906139,0.8672767297045825
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,1941488137,2,f6e10fabc28d032393e8f512d4983004ec310f38d62778b133b3b45cae5a2c2a,0.9363611764205763,2766,0.956911851705778,0.9385012801349305,0.8006224733787876,0.7482235452275783,0.8690368524969441
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,1941488137,3,fd50f36d14dadeb82fe6a6302b549c9776447b6a69cc2f8d76efcbb99005da9f,0.9291837388696866,2766,0.9564845855518307,0.9331246350033906,0.7949521462120107,0.7483846446218168,0.8874272911515961
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,1941488137,4,0ae404c6a6a1746c2c9e5528b7d46caf69054bccd9adcc9e24b79ad0f3a511ae,0.9323222174625337,2766,0.9531979228291593,0.9256943888943786,0.7760655232405763,0.73172569706104,0.8796079105710326
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,4198936517,0,b82fb594ef9a76316622e40d5368109a2f777cd25ff2614256d5e003e1ebb9af,0.9331124574489305,2766,0.9550384539538552,0.9289730975605548,0.7873955254517603,0.7372262773722628,0.9090510423461047
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,4198936517,1,d35151cd376427985bd2eb65c40c7eb5c48ac76a0c112b9972ccc80580a7ea3d,0.9366965164530802,2766,0.9564188522973772,0.9382453119665561,0.7992541056846582,0.7484825493171472,0.8779391942367162
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,4198936517,2,d20f0a71685f63c6b28a247742b9eb647e68a8c5a18cca43d468f7e7f4aad191,0.9187485489308687,2766,0.9543153881548675,0.9364430064166207,0.7985535194316409,0.7430683918669131,0.8701781163068666
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,4198936517,3,83a851fa11ed8fad65087dacef6baaa027b1b9cc62c23a66cdc0dbe4373905fc,0.9263451206472015,2766,0.9549069874449484,0.9355089222555261,0.7914808732462081,0.7418140760255928,0.8571438012466039
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,4198936517,4,926191e192e9d56dfe4651a1e860709623a292874976d39f7933f5519c3d0410,0.9390634758950848,2766,0.9516860579767304,0.9360029649357527,0.7939529620378283,0.7285819793205317,0.8643712505494079
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,983997847,0,8ff5b20121f9b7c7e39c2f4ccfb4b1e8e6af52f307e5880ed1f4e1797346a11e,0.9318538286969972,2766,0.9552356537172155,0.9345684008220887,0.7930561919127264,0.739877769289534,0.8882635309679869
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,983997847,1,1294db83319fed0aa355ff7e286011b66c0f93c8ba895073c9f0c24ea0d1e73e,0.9406105608402631,2766,0.9547097876815881,0.9355350569277077,0.7878141758878272,0.7314886983632112,0.9024685345692177
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,983997847,2,8c6e31b42705db209a13a0b41afcc94f66e6ac0e6ca18b74f1da83e2d6100a90,0.9406004237939369,2766,0.9566160520607375,0.9378274055531245,0.8029463478873622,0.7480916030534351,0.8936672843482394
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,983997847,3,bce862cbfa862881cd04ec719d9e338a9213cc9c047924969597a45bd6381ca9,0.939823222992129,2766,0.952770656675212,0.9381644245353009,0.8017794873008798,0.7396267439753579,0.8593554490641373
arnoldi_s1,ArnoldiGCL + S1,biosnap,random,983997847,4,2ecb245f9cc66272424e0757f73513e0fd93efc0cfda0846ffee8a367806357d,0.9321087672370663,2766,0.9547755209360416,0.9281548908369317,0.7790247147994409,0.7376048817696415,0.8880587021781974
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,1941488137,0,33abce320291ccdc6698b267d9556020a416233d3b3820b517bdcc91e9fc3299,0.8907296786389415,696,0.9315569487983281,0.8820860582639715,0.5433196831737054,0.45979381443298967,0.9308397894689482
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,1941488137,1,ae8f7860896616a8f2771806c8c1248d8477c63dbd8ac7815914d7c646584319,0.9296019768306941,422,0.9366652305040931,0.8508976101165743,0.6101895867578908,0.5714285714285714,0.8516756529187502
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,1941488137,2,b68e45549745c30c1c42e85d37fb893d878dd47a80148d4be45e71d240a4a702,0.9406769390581717,538,0.9224400135180805,0.8908044388551843,0.5384291600289949,0.45808736717827625,0.4661616812503501
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,1941488137,3,58a25f4b895a6d9e8f1a9cf30e14b44ae170cec34c2c4df93cc50a4dccf76988,0.9305257130656728,572,0.9189446916719644,0.8642887488385741,0.5515590837184584,0.48065173116089616,0.46649165304556284
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,1941488137,4,f15ad55d17fac03e449c1c1fc6875fdb990fdf60fe1698200900740284a4d36b,0.9078563110275016,405,0.9371492704826038,0.9006736777930193,0.6868092371456717,0.6121883656509696,0.7993729435581048
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,4198936517,0,53fc35f787d95aa4ccf5a31c279e4d558b641572e662659e34c2367a53e39656,0.9027288888888889,623,0.9223697650663942,0.788082570485586,0.44485295643590567,0.4291845493562232,0.6673011165775663
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,4198936517,1,1dd2fa861a65bf0fe7898c29c66848a63e8e312ffcf4edc693d33fd53789ab3f,0.9048326997628816,401,0.9226932668329177,0.9163637042058198,0.7006855102492813,0.5983510011778563,0.31647750743447917
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,4198936517,2,d82dcbcf199a47ea672296109404c19bbedc9801ee61cc53cc69feed6560b615,0.8974906093844801,346,0.9140830267997898,0.8936061178121554,0.7080847030465514,0.5844980940279543,0.4302536178288394
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,4198936517,3,5a4997537612bc4fe41970e56cb749948ccb460568fff503b1357565f01446ac,0.9457160298764724,686,0.9263185793798039,0.8856872986595722,0.5486291296556397,0.4580896686159844,0.8339892147991752
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,4198936517,4,fc30f517aa0c44ac36286b6849bfb304bc065ca3c152d835f08baa678d5ca22e,0.9237292828606465,577,0.9294154718764771,0.9038756011041392,0.5703792880792146,0.4838709677419355,0.6264698355165241
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,983997847,0,edeb4ffb82db75be19b3e81dcdc3e514cd377def69bbd6df03fbb940c8d1b681,0.9366555007715759,563,0.9034393670272889,0.903434089769031,0.5908298416702747,0.48180242634315423,0.049126612127643715
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,983997847,1,43dd5db9ff3a1acca1bbea81115f16ff2829c4c6ef5eaaa40226e592920df178,0.8985041623309054,626,0.930002904443799,0.8989790137696619,0.555439230469876,0.4668141592920354,0.9127726580345469
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,983997847,2,a72f61478b527b53fa14a200c243ddf2539dc918440f12da5fdde6ecaea58e65,0.9077180748624054,436,0.8917848206839033,0.8837692534298458,0.6414219942265443,0.5234159779614325,0.0007937315328378363
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,983997847,3,26bae1a0955b735d7b18996531c3ef1fee75d5172f7afbf34500992918cf0f2e,0.9405521933467821,471,0.9322524609148813,0.8617068080291741,0.6152673067420315,0.5650557620817844,0.4585265553650792
arnoldi_s1,ArnoldiGCL + S1,human,cold_drug,983997847,4,0f58031fe12cc2de5150b5b2ccacebfd0a27eacae9ebcf51533c226483ca9f34,0.9139324920488355,537,0.9190790587438632,0.88723614535543,0.5334241067285964,0.4604966139954853,0.7017270111057856
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,1941488137,0,bd8c67818f266d75d831f723c20013ef2773f8b572184a55088d978865aaee88,0.7856549432290224,149,0.8938377059182429,0.6479572992207558,0.1838502010175623,0.304,0.5880564451217651
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,1941488137,1,de41199e4c62efaf511dd2137576a4bfd90a5caba0a24af7151c3e2ea0553713,0.58,72,0.6161616161616161,0.5715663580246912,0.13505834796982819,0.18716577540106952,0.0008485624566674232
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,1941488137,2,3379df8c72138ebf749fa4110e8d3bd96e74a1e4fac40d7c974d8576f7c5e045,0.5215794306703397,135,0.4067340067340067,0.7104197530864197,0.24707590284577097,0.20126926563916592,0.23646707832813263
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,1941488137,3,8008f6f231278ae0fbb1547f4ba35df40452c1820b98845457baefe2fa83f3c5,0.5456936226166996,85,0.5315508021390374,0.6734117647058823,0.16239714194797109,0.23157894736842105,0.018281342461705208
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,1941488137,4,8b34dab23ebbaac711e38571121161f562d541af56098e2c8b87b7e581f85884,0.5804938271604939,54,0.35185185185185186,0.6244513031550069,0.1708760464907163,0.17558886509635974,0.1382412612438202
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,4198936517,0,c599300df5b2ef0e50f64754f47aba326dcc6a75a3d10b9702e2db478089d1f4,0.676829268292683,152,0.8732057416267942,0.6284496191135733,0.13279155516811864,0.08620689655172414,0.6539977192878723
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,4198936517,1,6d3820abd87f7335237c574ad06a563bfe76a527f8622d23ed6706e61a02501e,0.6177721088435375,73,0.7808219178082192,0.6724057046350159,0.1831807946395003,0.2903225806451613,0.5023548007011414
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,4198936517,2,0a398b6e5968651e3f7732810ecdeb9c20ab8410e42ba1dea9b78b57b7f4b740,0.7465973534971644,59,0.8289676425269645,0.6242171789715598,0.17042392865781847,0.16541353383458646,0.22346457839012146
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,4198936517,3,17ae3f073110d144df44f48448f0b1769b825674b197aa22a58820e1d26a1419,0.7100000000000001,172,0.8319238900634249,0.6939054894537589,0.2118943512589731,0.2772727272727273,0.10858868807554245
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,4198936517,4,5e4f89773931feec371bc5318cdb8d788c6407efb92cd88e675fc19b2bb40639,0.4805709754163363,120,0.353030303030303,0.6741597222222222,0.2508289077007686,0.1851145038167939,0.41322287917137146
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,983997847,0,0f03eb4162b879e7617fddc65d193722488f8264565ffd7c40b6a62a83df8fac,0.7744821092278719,92,0.857707509881423,0.7080103969754254,0.1869487788697831,0.28,0.3892940282821655
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,983997847,1,ab3f176e26732a9405bf7aa8cf428370d2cba2de7f534e7de90b588c3082a051,0.6146572104018913,118,0.5069337442218799,0.7075050272910084,0.32297080348240575,0.2289156626506024,0.4901408553123474
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,983997847,2,a45d9e52f747a1356f288e2e07ae425edd460014c17d6ea8d75f3dea09754d32,0.53662109375,73,0.5130759651307597,0.5828673297053857,0.18364640446881975,0.17684210526315788,0.001339626731351018
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,983997847,3,0374dee88a8014ae6196dba73dc66a252067d6bea2c2be5adab49a27342da802,0.5693045563549161,139,0.670372792674951,0.5333005538015629,0.11140075340686013,0.16279069767441862,0.013155999593436718
arnoldi_s1,ArnoldiGCL + S1,human,cold_pair,983997847,4,8b2b4d7f522a6296b722e4648052b41b54ab6f22944ae92675f84ff6ee26c967,0.557530704589528,100,0.3563636363636364,0.53281,0.10050066457128173,0.18807339449541285,0.5032978653907776
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,1941488137,0,7cb69146150959e01230f6b5c7717ad44925427bbf9b6d06b05a6b5c6cd3a88f,0.7808096885813149,605,0.9187077385424492,0.6818826582883682,0.3938549778405067,0.4022099447513812,0.7870969659988198
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,1941488137,1,c03a6a0be3b7940366b4d416b49c14232283356fd56d9862dcd17f80180bb081,0.81625675154321,476,0.9314362108479756,0.7716377727561612,0.533133386818015,0.5282522996057819,0.75326061957503
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,1941488137,2,cb0f1a691beb4adc74b4b7287889c3513e426f8c77b95d8d2469955a14eb25d9,0.8431788328016513,688,0.9230972515856237,0.7002993594510546,0.4133214003266697,0.3924843423799583,0.8426487893682638
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,1941488137,3,e9a410074f5af92384c7ea7cbc604118a4bb751d05fbef40b158e06af77078ce,0.7302630696540161,448,0.6063311688311688,0.7713623046875,0.4128220333057892,0.2766592095451156,0.48583894445471565
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,1941488137,4,f27eb92e44ae906264399b45ad8e075aa5c13b614d3dfc215facb2599738bb9f,0.6971144874031401,416,0.9184877622377622,0.8110831176035502,0.5976125326598344,0.5637426900584795,0.028513258098025053
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,4198936517,0,3593355e476aa732f041a4be078216cf682e8d170e22eccf705d6a3af57bd533,0.8221147095632002,666,0.9213759213759214,0.7356871511150789,0.44762948919385953,0.444015444015444,0.7136290625350118
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,4198936517,1,2075c796adb0e2a27e7c390bb4d8033e4d271d1bc1dba505d080b6f64d17ff34,0.8565969597715629,452,0.9290024135156878,0.8159781502075338,0.6070197587298208,0.5721212121212121,0.763082876483054
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,4198936517,2,d99e86b535bcb2a067d03dd88bfd76c86768bcbef42493693fa847c07710d053,0.7537125564668217,438,0.9383561643835616,0.8047225871020203,0.5965013438638332,0.5903448275862069,0.8147290871567923
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,4198936517,3,87b03a37e5bd84e0d0a7a3ae7cc7077c7b7160aef7bdd2afb26e89064cab7330,0.8378332756232688,616,0.9144037780401417,0.7279146989374263,0.43027441727405774,0.42231075697211157,0.8220582176969475
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,4198936517,4,126935daee05969237fe55788ca0d3770e52af4a200050501cca7fa44e62a3d3,0.832680025218607,461,0.9258528889765333,0.7366603770921463,0.5306335416840093,0.5167095115681234,0.14223609619761152
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,983997847,0,b975bda7bffa478f7ce84c3c04a6f2334e76849cc07bdb35f50840e6781a4828,0.8260984148968913,441,0.9325912183055041,0.7833294769154827,0.5601459145869505,0.5439330543933054,0.8183972146413098
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,983997847,1,957c6eaabfcceb16e4218df5757fdbd002c080cf60c72b1f4f2a9388bc067b8e,0.8127363038714391,513,0.9266347687400319,0.7309204351576364,0.514462800281877,0.5252293577981652,0.579947125111541
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,983997847,2,905573cff79b426bf47d99a1b18ed055fff710b8b00740d56aa6ab87eb08a1c2,0.7647515505501019,463,0.927351266444139,0.812744380017633,0.5912978377535083,0.5756880733944955,0.23531416517414622
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,983997847,3,40f3650964082375d0fb6e5e1019d8188002152ae847d74cc00bcd40bcab0264,0.7629197457379663,724,0.9180060271220493,0.7029820136747964,0.3685705687839827,0.3515392254220457,0.8556684404203357
arnoldi_s1,ArnoldiGCL + S1,human,cold_protein,983997847,4,e147190debc1ca6a45f9f658aec6ae9bf10f0a86236fb1b2e36ec955cc112690,0.7249555001779993,492,0.6374722838137472,0.751258964571353,0.3826831360462546,0.26736370425690814,0.4218298139433338
arnoldi_s1,ArnoldiGCL + S1,human,random,1941488137,0,3ee649582c51d150475d3d256d55c6fff7157336dfa58397b759280f8a7dbc85,0.9326531299836032,527,0.9482490943591513,0.927152367955813,0.7618796316416467,0.691358024691358,0.8538912732307227
arnoldi_s1,ArnoldiGCL + S1,human,random,1941488137,1,1eb203df0bf0b5ae9a461841e4e43b8812f7685326bbff9593bb89cefc51caea,0.9429729790435974,527,0.9513541486976022,0.9467070417565324,0.7872863444869929,0.7251461988304093,0.9425017226232241
arnoldi_s1,ArnoldiGCL + S1,human,random,1941488137,2,6c082337c0ebfc9cc8200f8b88b1979992d5518604da2d05d12c4f6c2bb7c2c1,0.9159654994272367,527,0.9534241849232361,0.9347993907730198,0.785791428603516,0.7163865546218487,0.9552177827652186
arnoldi_s1,ArnoldiGCL + S1,human,random,1941488137,3,eb685a487de50970e62869aff74f9bc2208e4d2392b5b13388bec0d70e1129c2,0.9243031378450618,526,0.9445212582094711,0.922362619092368,0.7554033884319922,0.6818632309217046,0.9366042475177817
arnoldi_s1,ArnoldiGCL + S1,human,random,1941488137,4,0b79b831cb7ae126803958380cc5372817612cf9372ab369c224cb212271ef7d,0.9142112710855552,526,0.9512616660905634,0.9303727103182061,0.7708639887893054,0.70625,0.9602006997147652
arnoldi_s1,ArnoldiGCL + S1,human,random,4198936517,0,3bcfa52e669072e9cb6d9b139b85fc06064191c273108f303dd1a87d1a8a0b91,0.9231845645874981,527,0.9503191305847852,0.9317251709400171,0.7679350915228947,0.710261569416499,0.9534525608363211
arnoldi_s1,ArnoldiGCL + S1,human,random,4198936517,1,c5a6c5aaab4d4e3bec9b95463f04984cbbed697217f645a8ea24bc4f0e9de784,0.9376406639563352,527,0.9411764705882353,0.9403382433955403,0.7595293683062894,0.6868686868686869,0.9151658182274807
arnoldi_s1,ArnoldiGCL + S1,human,random,4198936517,2,4e5f39c804d2a94efa32f8fb58590ed9076f3bdd932dcf31fdcfd6fdac711963,0.9357426832281395,527,0.9430740037950665,0.932492465676973,0.7619204363333095,0.6758349705304518,0.92389808991184
arnoldi_s1,ArnoldiGCL + S1,human,random,4198936517,3,e4db0b416220a414e748ec53e82eab3c5d1d6b0064e0b11e992230339346d754,0.9376900788391995,526,0.9495333563774628,0.9321381326894996,0.7538577004618198,0.6791208791208792,0.9644096846449866
arnoldi_s1,ArnoldiGCL + S1,human,random,4198936517,4,1b65f2cfeb8dec15714fa96b172c9ae08f364abd5758434f3a52d7d83202e51d,0.9209653871206848,526,0.9469408918078119,0.9257875637930287,0.7638028236701344,0.703953712632594,0.9344594908087219
arnoldi_s1,ArnoldiGCL + S1,human,random,983997847,0,8e3728b3831b303054f4db65a05ddba96318f5fa1c553d996fb446a685671745,0.9436827564520114,527,0.9468690702087287,0.9419482661155298,0.7642720656821488,0.7148148148148148,0.8682436768322769
arnoldi_s1,ArnoldiGCL + S1,human,random,983997847,1,74a1b53c2ca13a336af7697dcb71b812f573d3df1b21d19bce03e8461e06d5b0,0.8887861907863706,527,0.9470415732275315,0.9322816486575043,0.7712397077161725,0.6945273631840796,0.8833641181253404
arnoldi_s1,ArnoldiGCL + S1,human,random,983997847,2,ff952d55942ea478d13768a392518e50b7b12b8ef7ace19be68a264d64ccb8ad,0.9391298488353811,527,0.9494566154907711,0.9373083113394713,0.7831821884950858,0.7072927072927073,0.90450551052616
arnoldi_s1,ArnoldiGCL + S1,human,random,983997847,3,791163edfbaac8b3d9568440051d03e70556061ba4a76c92e539462704d82ced,0.9420722804968441,526,0.9476322156930522,0.9277384015960908,0.7287013982318984,0.6793650793650794,0.9489997715166167
arnoldi_s1,ArnoldiGCL + S1,human,random,983997847,4,aae19ac732a2aece44d67149029670a09036945210e85bb764eefc2e6c71a80c,0.9387637294759775,526,0.9514344970618734,0.9328998539808295,0.7705503128867882,0.7141403865717192,0.9576377341192065
arnoldi_s12,ArnoldiGCL + S1+S2,bindingdb,cold_drug,1941488137,0,d3122cff3f09f0e7ffd06030d60d5e2eca915ec3d9ead8dd02edbd3283126894,0.9731690011711511,4182,0.9838050519542628,0.9751941921161975,0.9315232389702339,0.9046461026494305,0.6802779479386046
arnoldi_s12,ArnoldiGCL + S1+S2,bindingdb,cold_drug,1941488137,1,271362873bdfd8fae15456fd6c51cac9d2e8e081d8fbaf95bf8f87f4e97a44bf,0.9793761615533889,4280,0.9816482582837723,0.9678217666390078,0.9199257878647239,0.8918918918918919,0.6261777288293195
arnoldi_s12,ArnoldiGCL + S1+S2,bindingdb,cold_drug,1941488137,2,6fade7330d6d26b28f5faeff6b9ddbaaf1b6001f51b43b0e085de6362903a3fb,0.9814234361245315,4116,0.9844288364696528,0.9746520665047915,0.9295617761761412,0.9083344168508647,0.8790968417141517
arnoldi_s12,ArnoldiGCL + S1+S2,bindingdb,cold_drug,1941488137,3,bb13aff79788c532ba4be6faf227627a3fd9a0922917ed81c0c27e8b1e896e17,0.975122278913117,4061,0.984374650220501,0.975188183816595,0.9330758816992557,0.9077451757864129,0.638023112506075
arnoldi_s12,ArnoldiGCL + S1+S2,bindingdb,cold_drug,1941488137,4,c7ebc80f58f9cbb1d44a9197b733c0c17d684e5c756941826054ab573b76f457,0.9757641433106473,4035,0.9843190266982088,0.9729662970691701,0.9270129993419773,0.9082520432375428,0.7411425472122216
arnoldi_s12,ArnoldiGCL + S1+S2,bindingdb,cold_drug,4198936517,0,f99b8da5ab42ba3a3a174619834df007af4996a7b09c0c44599b9192d2853fb2,0.9719634420067866,4084,0.9842400498619891,0.9724505241783468,0.9300044774839228,0.9083376488865873,0.5303409532488221
arnoldi_s12,ArnoldiGCL + S1+S2,bindingdb,cold_drug,4198936517,1,af1dc944cf987f1e10275d3ad0c7073b6aef183cdfd1520f3a8905ecdd563efa,0.9747485314055839,4191,0.9837096809179844,0.9758581907430115,0.9305112892111752,0.9046106947796265,0.7958408818669512
